scrape_time,page_date,page_hour,bay_id,bay_name,lat,lon,jellyfish_lab,jellyfish_lab2,jellyfish_icon,jellyfish_list
2025-10-21 07:19:13.313531,21/10/2025,09:00,0,Platja Gran,42.427199628058,3.1607680066534,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:18.891441,21/10/2025,09:00,3,Platja de Grifeu,42.381122572465,3.155852154311,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:20.682962,21/10/2025,09:00,4,Platja del Port,42.371389834866,3.1603341080741,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:26.148814,21/10/2025,09:00,7,Platja del Port de la Vall,42.343017800844,3.1860476518737,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:27.949877,21/10/2025,09:00,8,Platja del Port de la Selva,42.336064685865,3.2022324515734,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:33.123563,21/10/2025,09:00,11,Platja d'en Ros,42.284555920494,3.2877098066108,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:34.856778,21/10/2025,09:00,12,Platja Gran,42.288577711645,3.2783761325292,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:36.540396,21/10/2025,09:00,13,Platja es Llané Gran,42.284387572183,3.2755801750091,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:39.939116,21/10/2025,09:00,15,Platja de l'Almadrava,42.240751820077,3.2073699212645,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:41.615590,21/10/2025,09:00,16,Platja de Canyelles Petites,42.247093292781,3.1965417444188,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:43.328131,21/10/2025,09:00,17,Platja dels Palangrers,42.250548996256,3.1817995255545,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:45.103940,21/10/2025,09:00,18,Platja de la Punta,42.259434612085,3.1783333092279,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:47.898778,21/10/2025,09:00,20,Platja del Rastrell - Nova,42.264444593098,3.1707692709824,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:50.628585,21/10/2025,09:00,22,Platja de Santa Margarida  - Salatar,42.261253114072,3.1539925579586,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:52.282037,21/10/2025,09:00,23,Platja de la Rubina,42.251760933133,3.1395920353183,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:54.232080,21/10/2025,09:00,24,Platja d'Empuriabrava,42.237464998368,3.1266286044584,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:19:59.041053,21/10/2025,09:00,27,Platja  Can Sopa- la Gola,42.188837944827,3.1110541681406,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:04.851804,21/10/2025,09:00,32,Platja cal Cristià - Cortal de la Vila,42.162258112747,3.11307772045,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:06.635626,21/10/2025,09:00,33,Platja del Cortal de la Devesa,42.155599630417,3.1158256368126,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:09.390196,21/10/2025,09:00,35,Platja del Moll Grec,42.137970096999,3.1196657924795,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:11.072790,21/10/2025,09:00,36,Platja de les Muscleres,42.133824742521,3.121932809189,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:15.632087,21/10/2025,09:00,39,La Platja,42.12662468693,3.1335216908257,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:17.433387,21/10/2025,09:00,40,Platja de Riells,42.115414022008,3.1390867881384,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:19.126905,21/10/2025,09:00,41,Cala Montgó,42.107537981712,3.1691621950559,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:21.524509,21/10/2025,09:00,42,Platja de l'Estartit,42.040530061014,3.1969067525409,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:23.206635,21/10/2025,09:00,43,Platja de la Fonollera i Mas Pinell,42.012971643403,3.1958314021638,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:24.919382,21/10/2025,09:00,44,Platja del Grau,41.998447010977,3.1992642984294,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:26.632905,21/10/2025,09:00,45,Platja Gran,41.983150313938,3.2062663714709,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:28.353574,21/10/2025,09:00,46,Platja del Racó,41.980598649101,3.2078032308232,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:31.889747,21/10/2025,09:00,48,Platja de sa Riera,41.973054276372,3.2109650875895,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:33.642882,21/10/2025,09:00,49,Platja de sa Tuna,41.960300674631,3.2297840768147,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:37.166118,21/10/2025,09:00,51,Platja d'Aiguablava,41.933982188334,3.2162763587963,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:38.900593,21/10/2025,09:00,52,Platja de Tamariu,41.917695609444,3.2077799279301,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:40.527267,21/10/2025,09:00,53,Platja de Llafranc,41.893517976218,3.1942606254437,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:42.285893,21/10/2025,09:00,54,Platja del Canadell,41.888494636878,3.1873506913736,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:44.081884,21/10/2025,09:00,55,Platja de Port Bo,41.888273122042,3.1850960105222,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:50.008595,21/10/2025,09:00,59,Cala Estreta,41.865891137418,3.1735242128186,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2025-10-21 07:20:51.679644,21/10/2025,09:00,60,Platja de Castell,41.862484186982,3.1563454431433,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
