scrape_time,page_date,page_hour,bay_id,bay_name,lat,lon,jellyfish_lab,jellyfish_lab2,jellyfish_icon,jellyfish_list
2023-11-04 10:23:45.331282,04/11/2023,11:00,0,Platja Gran,42.427199628058,3.1607680066534,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:23:50.323995,04/11/2023,11:00,3,Platja de Grifeu,42.381122572465,3.155852154311,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:23:52.030102,04/11/2023,11:00,4,Platja del Port,42.371389834866,3.1603341080741,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:23:57.328077,04/11/2023,11:00,7,Platja del Port de la Vall,42.343017800844,3.1860476518737,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:23:59.028766,04/11/2023,11:00,8,Platja del Port de la Selva,42.336064685865,3.2022324515734,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:03.526194,04/11/2023,11:00,11,Platja d'en Ros,42.284555920494,3.2877098066108,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:05.159921,04/11/2023,11:00,12,Platja Gran,42.288577711645,3.2783761325292,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:07.011887,04/11/2023,11:00,13,Platja es Llané Gran,42.284387572183,3.2755801750091,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:10.501033,04/11/2023,11:00,15,Platja de l'Almadrava,42.240751820077,3.2073699212645,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:12.374955,04/11/2023,11:00,16,Platja de Canyelles Petites,42.247093292781,3.1965417444188,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:14.032309,04/11/2023,11:00,17,Platja dels Palangrers,42.250548996256,3.1817995255545,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:15.688966,04/11/2023,11:00,18,Platja de la Punta,42.259434612085,3.1783333092279,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:18.492222,04/11/2023,11:00,20,Platja del Rastrell - Nova,42.264444593098,3.1707692709824,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:21.906797,04/11/2023,11:00,22,Platja de Santa Margarida  - Salatar,42.261253114072,3.1539925579586,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:23.478527,04/11/2023,11:00,23,Platja de la Rubina,42.251760933133,3.1395920353183,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:25.402350,04/11/2023,11:00,24,Platja d'Empuriabrava,42.237464998368,3.1266286044584,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:29.649224,04/11/2023,11:00,27,Platja  Can Sopa- la Gola,42.188837944827,3.1110541681406,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:34.918266,04/11/2023,11:00,32,Platja cal Cristià - Cortal de la Vila,42.162258112747,3.11307772045,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:36.480628,04/11/2023,11:00,33,Platja del Cortal de la Devesa,42.155599630417,3.1158256368126,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:38.833803,04/11/2023,11:00,35,Platja del Moll Grec,42.137970096999,3.1196657924795,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:40.362415,04/11/2023,11:00,36,Platja de les Muscleres,42.133824742521,3.121932809189,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:44.420331,04/11/2023,11:00,39,La Platja,42.12662468693,3.1335216908257,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:45.996255,04/11/2023,11:00,40,Platja de Riells,42.115414022008,3.1390867881384,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:47.594564,04/11/2023,11:00,41,Cala Montgó,42.107537981712,3.1691621950559,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:50.293749,04/11/2023,11:00,42,Platja de l'Estartit,42.040530061014,3.1969067525409,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:51.824990,04/11/2023,11:00,43,Platja de la Fonollera i Mas Pinell,42.012971643403,3.1958314021638,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:53.356631,04/11/2023,11:00,44,Platja del Grau,41.998447010977,3.1992642984294,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:55.248239,04/11/2023,11:00,45,Platja Gran,41.983150313938,3.2062663714709,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:56.761637,04/11/2023,11:00,46,Platja del Racó,41.980598649101,3.2078032308232,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:24:59.705117,04/11/2023,11:00,48,Platja de sa Riera,41.973054276372,3.2109650875895,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:01.638401,04/11/2023,11:00,49,Platja de sa Tuna,41.960300674631,3.2297840768147,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:04.915347,04/11/2023,11:00,51,Platja d'Aiguablava,41.933982188334,3.2162763587963,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:06.673301,04/11/2023,11:00,52,Platja de Tamariu,41.917695609444,3.2077799279301,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:08.244211,04/11/2023,11:00,53,Platja de Llafranc,41.893517976218,3.1942606254437,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:09.847125,04/11/2023,11:00,54,Platja del Canadell,41.888494636878,3.1873506913736,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:11.492807,04/11/2023,11:00,55,Platja de Port Bo,41.888273122042,3.1850960105222,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:17.177743,04/11/2023,11:00,59,Cala Estreta,41.865891137418,3.1735242128186,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:18.830902,04/11/2023,11:00,60,Platja de Castell,41.862484186982,3.1563454431433,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:20.570981,04/11/2023,11:00,61,Platja de la Fosca,41.856395441636,3.1425721730605,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:24.382190,04/11/2023,11:00,63,Platja del Morro del Vedell,41.848772644892,3.1376162876503,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:26.078283,04/11/2023,11:00,64,Platja Gran,41.848044307087,3.1204972116535,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:27.751512,04/11/2023,11:00,65,Platja d'es Monestrí,41.848634477964,3.1159087107782,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:29.385348,04/11/2023,11:00,66,Platja de Sant Antoni,41.846464863631,3.1054731235656,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:31.010793,04/11/2023,11:00,67,Platja de Torre Valentina,41.83955630846,3.0954648316799,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:32.660451,04/11/2023,11:00,68,Cala Cristus- Ses Torretes,41.831303444695,3.0873115224906,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:35.201406,04/11/2023,11:00,70,Cala Rovira,41.822017377494,3.0743907104439,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:36.924471,04/11/2023,11:00,71,Platja Gran,41.808475716066,3.0665619312071,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:38.476757,04/11/2023,11:00,72,Platja de sa Conca,41.798039659247,3.0611105254367,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:40.376380,04/11/2023,11:00,73,Platja de Sant Pol,41.790765992455,3.0531000902406,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:42.014120,04/11/2023,11:00,74,Platja de Sant Feliu,41.780073704422,3.0312025523598,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:49.264163,04/11/2023,11:00,79,Platja de la Mar Menuda,41.721974701761,2.9380238400018,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:50.843939,04/11/2023,11:00,80,Platja Gran,41.719540686424,2.9342512458012,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:52.328653,04/11/2023,11:00,81,Platja d'es Codolar,41.715756719614,2.9325600886616,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:55.402203,04/11/2023,11:00,83,Cala Canyelles,41.70415160028,2.8828006632717,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:57.316627,04/11/2023,11:00,84,Platja de Lloret,41.697245339442,2.8464469669299,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:25:58.882361,04/11/2023,11:00,85,Platja de Fenals,41.69446371372,2.8346044227506,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:00.417289,04/11/2023,11:00,86,Platja de sa Boadella,41.69058425226,2.8242319479239,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:02.105089,04/11/2023,11:00,87,Platja de Santa Cristina,41.687872392502,2.8179909180553,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:03.644787,04/11/2023,11:00,88,Cala de Sant Francesc,41.678793861428,2.8073596508894,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:05.205760,04/11/2023,11:00,89,Platja de Blanes,41.673644217732,2.7932230707804,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:07.026779,04/11/2023,11:00,90,Platja de s'Abanell,41.661376426198,2.7834371218386,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:08.596011,04/11/2023,11:00,91,Platja de la Punta de la Tordera- de la Conca,41.649147111322,2.7753359991846,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:11.074345,04/11/2023,11:00,93,Platja de Malgrat Centre,41.636775719344,2.7312784550594,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:12.831727,04/11/2023,11:00,94,Platja de l'Astillero,41.636775719344,2.7312784550594,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:14.468776,04/11/2023,11:00,95,Platja de Llevant - les Caletes,41.629016946748,2.714851506193,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:17.226306,04/11/2023,11:00,96,Platja de les Dunes,41.629016738266,2.7147674705051,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:18.792942,04/11/2023,11:00,97,Platja dels Pins,41.623467631667,2.7003508749835,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:21.795805,04/11/2023,11:00,98,Platja dels Pescadors,41.616694804155,2.6772885679023,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:24.269862,04/11/2023,11:00,100,Platja del Poblenou- la Riera,41.616694804155,2.6772885679023,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:25.799144,04/11/2023,11:00,101,Platja Gran,0.0,-1.4887438971664,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:27.360807,04/11/2023,11:00,102,Platja de Garbí,41.610197915626,2.6546736782755,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:31.184266,04/11/2023,11:00,104,Platja de la Platjola i el Morer,41.6029153155,2.6299917264038,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:35.072189,04/11/2023,11:00,106,Platja de les Barques,41.600942954914,2.6245069877988,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:36.605868,04/11/2023,11:00,107,Platja de Can Villar,41.597751116242,2.6153459333312,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:41.097426,04/11/2023,11:00,110,Platja de Canet,41.588061686279,2.5874609909206,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
2023-11-04 10:26:42.691626,04/11/2023,11:00,111,Platja de Cavaió,41.583795643622,2.5760191775077,Fora de temporada,_FORA_DE_TEMPORADA_,icono_-32(46).png,[]
